PhraseId	SentenceId	Phrase	Sentiment
13033	561	, I thought I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign .	0
13034	561	I thought I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign .	0
13035	561	thought I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign .	0
13036	561	thought I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign	1
13037	561	I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign	1
13038	561	heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign	1
13039	561	heard a mysterious voice , and	2
13040	561	heard a mysterious voice ,	2
13041	561	heard a mysterious voice	2
13042	561	heard	2
13043	561	a mysterious voice	2
13044	561	mysterious voice	2
13045	561	mysterious	3
13046	561	voice	2
13047	561	felt myself powerfully drawn toward the light -- the light of the exit sign	0
13048	561	felt	2
13049	561	myself powerfully drawn toward the light -- the light of the exit sign	0
13050	561	myself	2
13051	561	powerfully drawn toward the light -- the light of the exit sign	1
13052	561	powerfully	2
13053	561	drawn toward the light -- the light of the exit sign	0
13054	561	toward the light -- the light of the exit sign	1
13055	561	the light -- the light of the exit sign	2
13056	561	the light --	2
13057	561	the light	2
13058	561	the light of the exit sign	1
13059	561	of the exit sign	2
13060	561	the exit sign	2
13061	561	exit sign	1
13062	561	exit	2
13063	561	sign	3
13064	562	Will certainly appeal to Asian cult cinema fans and Asiaphiles interested to see what all the fuss is about .	3
13065	562	certainly appeal to Asian cult cinema fans and Asiaphiles interested to see what all the fuss is about .	3
13066	562	appeal to Asian cult cinema fans and Asiaphiles interested to see what all the fuss is about .	3
13067	562	appeal to Asian cult cinema fans and Asiaphiles interested to see what all the fuss is about	3
13068	562	appeal to Asian cult cinema fans and	2
13069	562	appeal to Asian cult cinema fans	3
13070	562	appeal	3
13071	562	to Asian cult cinema fans	2
13072	562	Asian cult cinema fans	2
13073	562	Asian	2
13074	562	cult cinema fans	2
13075	562	cult	1
13076	562	cinema fans	3
13077	562	Asiaphiles interested to see what all the fuss is about	2
13078	562	Asiaphiles	2
13079	562	interested to see what all the fuss is about	2
13080	562	to see what all the fuss is about	3
13081	562	see what all the fuss is about	2
13082	562	what all the fuss is about	2
13083	562	all the fuss is about	2
13084	562	all the fuss	2
13085	562	the fuss	2
13086	562	fuss	2
13087	562	is about	2
13088	563	Green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that .	1
13089	563	Green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that	1
13090	563	Green ruins every single scene he 's in , and	1
13091	563	Green ruins every single scene he 's in ,	1
13092	563	Green ruins every single scene he 's in	1
13093	563	ruins every single scene he 's in	1
13094	563	ruins	2
13095	563	every single scene he 's in	2
13096	563	every single scene	3
13097	563	single scene	2
13098	563	he 's in	2
13099	563	's in	2
13100	563	the film , while it 's not completely wreaked , is seriously compromised by that	1
13101	563	the film , while it 's not completely wreaked ,	1
13102	563	the film , while it 's not completely wreaked	1
13103	563	the film ,	2
13104	563	while it 's not completely wreaked	2
13105	563	it 's not completely wreaked	2
13106	563	's not completely wreaked	2
13107	563	completely wreaked	1
13108	563	wreaked	0
13109	563	is seriously compromised by that	0
13110	563	is seriously	2
13111	563	compromised by that	2
13112	563	by that	2
13113	564	Evokes the frustration , the awkwardness and the euphoria of growing up , without relying on the usual tropes .	1
13114	564	Evokes the frustration , the awkwardness and the euphoria of growing up , without relying on the usual tropes	3
13115	564	Evokes the frustration , the awkwardness and the euphoria of growing up ,	3
13116	564	Evokes the frustration , the awkwardness and the euphoria of growing up	3
13117	564	the frustration , the awkwardness and the euphoria of growing up	2
13118	564	the frustration , the awkwardness and	2
13119	564	the frustration , the awkwardness	2
13120	564	the frustration ,	1
13121	564	the frustration	2
13122	564	frustration	0
13123	564	the euphoria of growing up	3
13124	564	the euphoria	3
13125	564	euphoria	4
13126	564	of growing up	2
13127	564	without relying on the usual tropes	2
13128	564	relying on the usual tropes	2
13129	564	relying	2
13130	564	on the usual tropes	2
13131	564	the usual tropes	2
13132	564	usual tropes	2
13133	564	tropes	2
13134	565	Standing in the Shadows of Motown is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow .	4
13135	565	Standing in the Shadows of Motown	2
13136	565	Standing	2
13137	565	in the Shadows of Motown	2
13138	565	the Shadows of Motown	3
13139	565	the Shadows	2
13140	565	of Motown	2
13141	565	Motown	2
13142	565	is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow .	4
13143	565	is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow	3
13144	565	the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow	4
13145	565	the best kind	4
13146	565	best kind	4
13147	565	of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow	3
13148	565	documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow	2
13149	565	documentary ,	2
13150	565	one that makes a depleted yesterday feel very much like a brand-new tomorrow	2
13151	565	that makes a depleted yesterday feel very much like a brand-new tomorrow	3
13152	565	makes a depleted yesterday feel very much like a brand-new tomorrow	3
13153	565	a depleted yesterday feel very much like a brand-new tomorrow	2
13154	565	a depleted yesterday	2
13155	565	depleted yesterday	2
13156	565	depleted	1
13157	565	yesterday	2
13158	565	feel very much like a brand-new tomorrow	3
13159	565	feel very much like a brand-new	2
13160	565	very much like a brand-new	2
13161	565	much like a brand-new	2
13162	565	like a brand-new	2
13163	565	a brand-new	2
13164	565	brand-new	2
13165	565	tomorrow	2
13166	566	This is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it .	3
13167	566	This is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it	3
13168	566	This is a very ambitious project for a fairly inexperienced filmmaker , but	3
13169	566	This is a very ambitious project for a fairly inexperienced filmmaker ,	3
13170	566	This is a very ambitious project for a fairly inexperienced filmmaker	3
13171	566	is a very ambitious project for a fairly inexperienced filmmaker	3
13172	566	a very ambitious project for a fairly inexperienced filmmaker	3
13173	566	a very ambitious project	3
13174	566	very ambitious project	3
13175	566	very ambitious	3
13176	566	for a fairly inexperienced filmmaker	1
13177	566	a fairly inexperienced filmmaker	1
13178	566	fairly inexperienced filmmaker	2
13179	566	fairly inexperienced	2
13180	566	inexperienced	1
13181	566	good actors , good poetry and good music help sustain it	3
13182	566	good actors , good poetry and good music	4
13183	566	good actors , good poetry and	4
13184	566	good actors , good poetry	3
13185	566	good actors ,	3
13186	566	good poetry	3
13187	566	good music	3
13188	566	help sustain it	3
13189	566	sustain it	2
13190	567	A thriller whose style , structure and rhythms are so integrated with the story , you can not separate them .	3
13191	567	A thriller whose style , structure and rhythms are so integrated with the story	4
13192	567	whose style , structure and rhythms are so integrated with the story	3
13193	567	style , structure and rhythms are so integrated with the story	3
13194	567	style , structure and rhythms	3
13195	567	, structure and rhythms	3
13196	567	structure and rhythms	2
13197	567	structure and	3
13198	567	are so integrated with the story	2
13199	567	so integrated with the story	3
13200	567	integrated with the story	2
13201	567	integrated	2
13202	567	with the story	2
13203	567	, you can not separate them .	2
13204	567	you can not separate them .	2
13205	567	can not separate them .	2
13206	567	can not separate them	2
13207	567	separate them	2
13208	567	separate	2
13209	568	It 's mostly a pleasure to watch .	3
13210	568	's mostly a pleasure to watch .	4
13211	568	's mostly a pleasure to watch	3
13212	568	's mostly	2
13213	568	a pleasure to watch	3
13214	568	pleasure to watch	4
13215	568	to watch	2
13216	569	The first question to ask about Bad Company is why Anthony Hopkins is in it .	1
13217	569	The first question to ask about Bad Company	2
13218	569	first question to ask about Bad Company	2
13219	569	question to ask about Bad Company	2
13220	569	to ask about Bad Company	2
13221	569	ask about Bad Company	2
13222	569	about Bad Company	2
13223	569	Bad Company	1
13224	569	is why Anthony Hopkins is in it .	1
13225	569	is why Anthony Hopkins is in it	2
13226	569	why Anthony Hopkins is in it	2
13227	569	Anthony Hopkins is in it	2
13228	569	Anthony Hopkins	2
13229	569	Anthony	2
13230	569	Hopkins	3
13231	569	is in it	2
13232	569	in it	2
13233	570	Nair and writer Laura Cahill dare to build a movie around some flawed but rather unexceptional women , emerging with a fine character study that 's short on plot but rich in the tiny revelations of real life .	2
13234	570	Nair and writer Laura Cahill	2
13235	570	Nair and	2
13236	570	Nair	2
13237	570	writer Laura Cahill	2
13238	570	Laura Cahill	2
13239	570	Laura	2
13240	570	Cahill	2
13241	570	dare to build a movie around some flawed but rather unexceptional women , emerging with a fine character study that 's short on plot but rich in the tiny revelations of real life .	3
13242	570	dare to build a movie around some flawed but rather unexceptional women , emerging with a fine character study that 's short on plot but rich in the tiny revelations of real life	3
13243	570	dare	2
13244	570	to build a movie around some flawed but rather unexceptional women , emerging with a fine character study that 's short on plot but rich in the tiny revelations of real life	3
13245	570	build a movie around some flawed but rather unexceptional women , emerging with a fine character study that 's short on plot but rich in the tiny revelations of real life	2
